iso3,country,year,homicide_rate,gini,gdppc,pop,democracy,gini_interp,log_homicide,log_gdppc,gini_c,democracy_c,gini_x_dem
COL,Colombia,2019,0.0100184369294813,52.5,321405606655.842,49907985,7.13,52.5,-3.911101583593594,26.495969734577578,16.42652157875323,0.5668203198494828,9.310886215283338
COL,Colombia,2020,22.6427030734102,54.4,298309675728.093,50629997,7.04,54.4,3.1202791857978864,26.421397964173362,18.32652157875323,0.4768203198494829,8.738457880909566
COL,Colombia,2020,6.37369180197965,54.4,298309675728.093,50629997,7.04,54.4,1.853746582349893,26.421397964173362,18.32652157875323,0.4768203198494829,8.738457880909566
COL,Colombia,2020,0.0770294329957255,54.4,298309675728.093,50629997,7.04,54.4,-2.441508907245882,26.421397964173362,18.32652157875323,0.4768203198494829,8.738457880909566
COL,Colombia,2021,25.5801274097033,55.1,330530695024.886,51188173,6.48,55.1,3.2422066290457154,26.523965366433558,19.026521578753233,-0.08317968015051669,-1.5826199792975977
COL,Colombia,2021,5.68686046201668,55.1,330530695024.886,51188173,6.48,55.1,1.739915226959165,26.523965366433558,19.026521578753233,-0.08317968015051669,-1.5826199792975977
COL,Colombia,2021,0.0332107962398776,55.1,330530695024.886,51188173,6.48,55.1,-3.1416649019949845,26.523965366433558,19.026521578753233,-0.08317968015051669,-1.5826199792975977
COL,Colombia,2022,24.9488076386337,54.8,354752900899.02,51737944,6.72,54.8,3.217226771472089,26.59468733025833,18.72652157875323,0.15682031984948264,2.9366991036483197
COL,Colombia,2022,5.61483469090726,54.8,354752900899.02,51737944,6.72,54.8,1.727191559375486,26.59468733025833,18.72652157875323,0.15682031984948264,2.9366991036483197
COL,Colombia,2022,0.0193281744953778,54.8,354752900899.02,51737944,6.72,54.8,-3.5292066381146467,26.59468733025833,18.72652157875323,0.15682031984948264,2.9366991036483197
COL,Colombia,2023,24.9134420347488,54.6,357280089727.874,52321152,6.55,54.6,3.2158088077658795,26.601785876179836,18.526521578753233,-0.013179680150517292,-0.24417362870962428
CRI,Costa Rica,2006,8.12248146668412,49.3,39584746492.4417,4321340,8.04,49.3,2.095866100442898,24.401709691417476,13.226521578753228,1.476820319849482,19.53319582843042
CRI,Costa Rica,2006,2.96204452346315,49.3,39584746492.4417,4321340,8.04,49.3,1.0892501077201326,24.401709691417476,13.226521578753228,1.476820319849482,19.53319582843042
CRI,Costa Rica,2008,11.5313873891892,48.6,44866362740.5382,4440056,8.04,48.6,2.4459394782200654,24.526954191480954,12.526521578753233,1.476820319849482,18.499421604535787
CRI,Costa Rica,2008,3.76121424608319,48.6,44866362740.5382,4440056,8.04,48.6,1.3273970307920826,24.526954191480954,12.526521578753233,1.476820319849482,18.499421604535787
CRI,Costa Rica,2010,11.5672606575735,48,46858459461.2317,4555962,8.04,48,2.4490428860926574,24.570397394138485,11.926521578753231,1.476820319849482,17.613329412626097
CRI,Costa Rica,2010,5.28977195156588,48,46858459461.2317,4555962,8.04,48,1.6676637916259072,24.570397394138485,11.926521578753231,1.476820319849482,17.613329412626097
CRI,Costa Rica,2010,0.153644828468719,48,46858459461.2317,4555962,8.04,48,-1.8100568797031171,24.570397394138485,11.926521578753231,1.476820319849482,17.613329412626097
CRI,Costa Rica,2011,10.282368146525,48.8,48921712048.582,4609833,8.1,48.8,2.33140266394348,24.61348714405779,12.726521578753228,1.5368203198494825,19.558376963230877
CRI,Costa Rica,2011,5.37980443109327,48.8,48921712048.582,4609833,8.1,48.8,1.6845091006064727,24.61348714405779,12.726521578753228,1.5368203198494825,19.558376963230877
CRI,Costa Rica,2011,0.195234838225159,48.8,48921712048.582,4609833,8.1,48.8,-1.5836004031702677,24.61348714405779,12.726521578753228,1.5368203198494825,19.558376963230877
CRI,Costa Rica,2012,8.72653951862736,48.4,51310359848.0341,4663934,8.1,48.4,2.167514175180231,24.661158515090154,12.32652157875323,1.5368203198494825,18.943648835291086
CRI,Costa Rica,2012,5.72478145325185,48.4,51310359848.0341,4663934,8.1,48.4,1.7465496423141333,24.661158515090154,12.32652157875323,1.5368203198494825,18.943648835291086
CRI,Costa Rica,2012,0.128646774230379,48.4,51310359848.0341,4663934,8.1,48.4,-1.9758257727490283,24.661158515090154,12.32652157875323,1.5368203198494825,18.943648835291086
CRI,Costa Rica,2013,8.71474107995362,49.2,52590433317.5191,4716147,8.03,49.2,2.166162791998145,24.68580006405582,13.126521578753234,1.4668203198494822,19.25424858065795
CRI,Costa Rica,2013,4.94047365359901,49.2,52590433317.5191,4716147,8.03,49.2,1.5994832595985926,24.68580006405582,13.126521578753234,1.4668203198494822,19.25424858065795
CRI,Costa Rica,2014,10.0060434824472,48.6,54453244250.7631,4767119,8.03,48.6,2.3041881556469614,24.720608266749938,12.526521578753233,1.4668203198494822,18.374156388748258
CRI,Costa Rica,2014,4.25833716338946,48.6,54453244250.7631,4767119,8.03,48.6,1.4512243283018658,24.720608266749938,12.526521578753233,1.4668203198494822,18.374156388748258
CRI,Costa Rica,2014,0.0419540607230489,48.6,54453244250.7631,4767119,8.03,48.6,-2.9573953985042354,24.720608266749938,12.526521578753233,1.4668203198494822,18.374156388748258
CRI,Costa Rica,2015,11.5607212354156,48.4,56441920820.5194,4818038,7.96,48.4,2.448477875945155,24.75647799631647,12.32652157875323,1.3968203198494828,17.21793581426564
CRI,Costa Rica,2015,0.0830213374177064,48.4,56441920820.5194,4818038,7.96,48.4,-2.37492637754598,24.75647799631647,12.32652157875323,1.3968203198494828,17.21793581426564
CRI,Costa Rica,2016,11.8759050112518,48.7,58814921621.3159,4866998,7.88,48.7,2.4753532452628466,24.797661428727068,12.626521578753234,1.3168203198494828,16.62686018392023
CRI,Costa Rica,2016,5.03390437328147,48.7,58814921621.3159,4866998,7.88,48.7,1.61818045941413,24.797661428727068,12.626521578753234,1.3168203198494828,16.62686018392023
CRI,Costa Rica,2016,0.102732742311867,48.7,58814921621.3159,4866998,7.88,48.7,-2.1827353738500093,24.797661428727068,12.626521578753234,1.3168203198494828,16.62686018392023
CRI,Costa Rica,2017,12.2731177810203,48.3,61260269007.514,4913177,7.88,48.3,2.5082257814567055,24.838397329583874,12.226521578753228,1.3168203198494828,16.100132055980428
CRI,Costa Rica,2017,4.19280640611971,48.3,61260269007.514,4913177,7.88,48.3,1.435752494081752,24.838397329583874,12.226521578753228,1.3168203198494828,16.100132055980428
CRI,Costa Rica,2018,11.7995456872358,48,62862779082.5908,4957818,8.07,48,2.468908160988036,24.864220078006575,11.926521578753231,1.5068203198494832,17.971125059988708
CRI,Costa Rica,2019,11.2610056078008,48.2,64382494195.8,4999553,8.13,48.2,2.422233552802254,24.888107603846684,12.126521578753234,1.5668203198494837,19.000080418683808
CRI,Costa Rica,2019,4.32038581045287,48.2,64382494195.8,4999553,8.13,48.2,1.465656639766293,24.888107603846684,12.126521578753234,1.5668203198494837,19.000080418683808
CRI,Costa Rica,2019,0.0400035723190081,48.2,64382494195.8,4999553,8.13,48.2,-2.995660829726,24.888107603846684,12.126521578753234,1.5668203198494837,19.000080418683808
CRI,Costa Rica,2020,11.3222838436969,49.2,61631202097.7205,5034320,8.16,49.2,2.4276556296334753,24.844434106804503,13.126521578753234,1.596820319849483,20.96069638589588
CRI,Costa Rica,2020,3.6350490235026802,49.2,61631202097.7205,5034320,8.16,49.2,1.293369814890803,24.844434106804503,13.126521578753234,1.596820319849483,20.96069638589588
CRI,Costa Rica,2020,0.0397273117322697,49.2,61631202097.7205,5034320,8.16,49.2,-3.001200964980467,24.844434106804503,13.126521578753234,1.596820319849483,20.96069638589588
CRI,Costa Rica,2021,11.6205820666553,48.7,66522107766.4296,5059988,8.07,48.7,2.453638014001763,24.920800176975238,12.626521578753234,1.5068203198494832,19.025899283883348
CRI,Costa Rica,2021,4.76285761575498,48.7,66522107766.4296,5059988,8.07,48.7,1.5629452063940072,24.920800176975238,12.626521578753234,1.5068203198494832,19.025899283883348
CRI,Costa Rica,2021,0.07905157868473,48.7,66522107766.4296,5059988,8.07,48.7,-2.4185395413325232,24.920800176975238,12.626521578753234,1.5068203198494832,19.025899283883348
CRI,Costa Rica,2022,12.908902016219,47.2,69549856033.0247,5081765,8.29,47.2,2.5586915114783904,24.965309685335644,11.126521578753234,1.726820319849482,19.213503551434822
CRI,Costa Rica,2022,4.91955107325418,47.2,69549856033.0247,5081765,8.29,47.2,1.5952479237165178,24.965309685335644,11.126521578753234,1.726820319849482,19.213503551434822
CRI,Costa Rica,2022,0.196782042930167,47.2,69549856033.0247,5081765,8.29,47.2,-1.5760899731443403,24.965309685335644,11.126521578753234,1.726820319849482,19.213503551434822
CRI,Costa Rica,2023,17.7454798727379,46.7,73105190307.8725,5105525,8.29,46.7,2.8766941935002692,25.015165204025234,10.626521578753234,1.726820319849482,18.350093391510082
CRI,Costa Rica,2023,4.4853365241247,46.7,73105190307.8725,5105525,8.29,46.7,1.5030405314448665,25.015165204025234,10.626521578753234,1.726820319849482,18.350093391510082
CYP,Cyprus,2006,1.42258572975803,31.1,19822098963.1388,1054418,7.6,31.1,0.3594810140694661,23.710063261509465,-4.973478421246767,1.0368203198494825,-5.156603487481573
CYP,Cyprus,2006,0.853551437854816,31.1,19822098963.1388,1054418,7.6,31.1,-0.14670181414256603,23.710063261509465,-4.973478421246767,1.0368203198494825,-5.156603487481573
CYP,Cyprus,2008,0.824911218930063,31.7,21592439785.3329,1091026,7.7,31.7,-0.18042988441880128,23.795609080430463,-4.3734784212467694,1.136820319849483,-4.971859137696565
CYP,Cyprus,2008,0.366627208413361,31.7,21592439785.3329,1091026,7.7,31.7,-0.9764994178559033,23.795609080430463,-4.3734784212467694,1.136820319849483,-4.971859137696565
CYP,Cyprus,2010,0.709335250902962,31.5,21640286747.1052,1127816,7.29,31.5,-0.32942775607627317,23.797822541627344,-4.573478421246769,0.7268203198494829,-3.324097048955285
CYP,Cyprus,2010,1.15266978271731,31.5,21640286747.1052,1127816,7.29,31.5,0.15071889746446157,23.797822541627344,-4.573478421246769,0.7268203198494829,-3.324097048955285
CYP,Cyprus,2011,0.785002954663899,32.6,21730464390.338,1146493,7.29,32.6,-0.22940944777634797,23.801981001917735,-3.4734784212467673,0.7268203198494829,-2.5245946971208526
CYP,Cyprus,2011,0.174445101036422,32.6,21730464390.338,1146493,7.29,32.6,-1.690403415138081,23.801981001917735,-3.4734784212467673,0.7268203198494829,-2.5245946971208526
CYP,Cyprus,2012,1.88776871744135,34.3,20981332378.0944,1165397,7.29,34.3,0.6406788368308496,23.76689894495691,-1.7734784212467716,0.7268203198494829,-1.2890001533767346
CYP,Cyprus,2012,0.772269020771462,34.3,20981332378.0944,1165397,7.29,34.3,-0.24555658126508378,23.76689894495691,-1.7734784212467716,0.7268203198494829,-1.2890001533767346
CYP,Cyprus,2013,1.01360340232875,37,19599191826.1408,1183895,7.29,37,0.023329149183035035,23.698754168972602,0.9265215787532313,0.7268203198494829,0.6734147102168714
CYP,Cyprus,2013,1.52040510349313,37,19599191826.1408,1183895,7.29,37,0.4255324738829421,23.698754168972602,0.9265215787532313,0.7268203198494829,0.6734147102168714
CYP,Cyprus,2014,0.915293345276525,35.6,19251098679.0346,1201801,7.4,35.6,-0.07764446171613489,23.680833970287097,-0.4734784212467673,0.8368203198494832,-0.3962163639095482
CYP,Cyprus,2014,0.499250915605377,35.6,19251098679.0346,1201801,7.4,35.6,-0.6748144259281352,23.680833970287097,-0.4734784212467673,0.8368203198494832,-0.3962163639095482
CYP,Cyprus,2015,1.2300107871946,34,19909278416.8575,1219502,7.53,34,0.21512007892959023,23.714451712118514,-2.0734784212467687,0.9668203198494831,-2.0046810704308022
CYP,Cyprus,2015,0.246002157438921,34,19909278416.8575,1219502,7.53,34,-1.3625694070423005,23.714451712118514,-2.0734784212467687,0.9668203198494831,-2.0046810704308022
CYP,Cyprus,2016,1.05083409956653,32.9,21218032913.0554,1237112,7.65,32.9,0.05905548507471931,23.778117266167857,-3.17347842124677,1.0868203198494832,-3.449000832814848
CYP,Cyprus,2016,0.485000353646091,32.9,21218032913.0554,1237112,7.65,32.9,-0.7031968019771544,23.778117266167857,-3.17347842124677,1.0868203198494832,-3.449000832814848
CYP,Cyprus,2016,0,32.9,21218032913.0554,1237112,7.65,32.9,-4.605170185988091,23.778117266167857,-3.17347842124677,1.0868203198494832,-3.449000832814848
CYP,Cyprus,2017,0.558091105183829,31.4,22438246417.1514,1254275,7.59,31.4,-0.5654734766727179,23.83403276914416,-4.67347842124677,1.0268203198494827,-4.798822607314264
CYP,Cyprus,2017,1.27563681184875,31.4,22438246417.1514,1254275,7.59,31.4,0.25125416901438075,23.83403276914416,-4.67347842124677,1.0268203198494827,-4.798822607314264
CYP,Cyprus,2018,1.18041688389616,32.7,23845497750.3008,1270737,7.59,32.7,0.1743035683766179,23.894861262888494,-3.373478421246766,1.0268203198494827,-3.4639561915099324
CYP,Cyprus,2018,0.157388917852822,32.7,23845497750.3008,1270737,7.59,32.7,-1.7874353247142298,23.894861262888494,-3.373478421246766,1.0268203198494827,-3.4639561915099324
CYP,Cyprus,2019,1.16579872951254,31.2,25246562822.6821,1286671,7.59,31.2,0.16194768645519053,23.951955857567444,-4.8734784212467694,1.0268203198494827,-5.00418667128416
CYP,Cyprus,2019,0.544039407105854,31.2,25246562822.6821,1286671,7.59,31.2,-0.5905194628045859,23.951955857567444,-4.8734784212467694,1.0268203198494827,-5.00418667128416
CYP,Cyprus,2020,1.15185477415008,31.7,24433464399.3925,1302247,7.56,31.7,0.15001767140236774,23.919219521388136,-4.3734784212467694,0.9968203198494825,-4.359572158722014
CYP,Cyprus,2021,1.21459779542909,31.3,27218282939.641,1317309,7.43,31.3,0.20261245982254159,24.02715475134394,-4.773478421246768,0.8668203198494826,-4.137748091899727
CYP,Cyprus,2021,0.835035984357499,31.3,27218282939.641,1317309,7.43,31.3,-0.1683760674932198,24.02715475134394,-4.773478421246768,0.8668203198494826,-4.137748091899727
CYP,Cyprus,2022,0.600884802872229,31.5,29470249084.6058,1331370,7.38,31.5,-0.4928468762568475,24.106647085801654,-4.573478421246769,0.8168203198494828,-3.735710106867493
CYP,Cyprus,2022,0.675995403231258,31.5,29470249084.6058,1331370,7.38,31.5,-0.3768843521077725,24.106647085801654,-4.573478421246769,0.8168203198494828,-3.735710106867493
CYP,Cyprus,2022,0.0751106003590287,31.5,29470249084.6058,1331370,7.38,31.5,-2.4638036875993508,24.106647085801654,-4.573478421246769,0.8168203198494828,-3.735710106867493
CYP,Cyprus,2023,0.81785876397005,31.8,30536911914.8595,1344976,7.38,31.8,-0.18891271406183135,24.142202015542445,-4.273478421246768,0.8168203198494828,-3.490664010912648
CZE,Czechia,2006,1.26157390952584,26.7,164921158024.599,10238905,8.17,26.7,0.24025543201281227,25.82873336649584,-9.37347842124677,1.6068203198494828,-15.061495594929958
CZE,Czechia,2006,1.1742341773279,26.7,164921158024.599,10238905,8.17,26.7,0.1690963018102791,25.82873336649584,-9.37347842124677,1.6068203198494828,-15.061495594929958
CZE,Czechia,2008,1.09844658935947,26.3,178518044754.249,10384603,8.19,26.3,0.10295956610732909,25.907955524116968,-9.773478421246768,1.6268203198494824,-15.899693291294682
CZE,Czechia,2008,1.31042751011306,26.3,178518044754.249,10384603,8.19,26.3,0.27795555546106465,25.907955524116968,-9.773478421246768,1.6268203198494824,-15.899693291294682
CZE,Czechia,2010,0.984323877723848,26.6,174565802522.079,10474410,8.19,26.6,-0.005692292677346692,25.885567599324716,-9.473478421246767,1.6268203198494824,-15.411647195339835
CZE,Czechia,2011,0.81939793117267,26.4,177659773382.538,10496088,8.19,26.4,-0.1870552255391715,25.903136172718863,-9.67347842124677,1.6268203198494824,-15.737011259309737
CZE,Czechia,2012,0.999301916232803,26.1,176290606021.546,10510785,8.19,26.1,0.00925891983692021,25.8953996408781,-9.973478421246767,1.6268203198494824,-16.22505735526458
CZE,Czechia,2013,0.856232600342731,26.5,176216894659.909,10514272,8.06,26.5,-0.1436018148641917,25.894981429279376,-9.573478421246769,1.4968203198494834,-14.329777032562715
CZE,Czechia,2013,0,26.5,176216894659.909,10514272,8.06,26.5,-4.605170185988091,25.894981429279376,-9.573478421246769,1.4968203198494834,-14.329777032562715
